Date,Close
18/8/2017,155.154068
21/8/2017,154.868378
22/8/2017,157.400101
23/8/2017,157.597107
24/8/2017,156.89769
25/8/2017,157.478897
28/8/2017,159.064911
29/8/2017,160.48349
30/8/2017,160.916916
31/8/2017,161.557236
1/9/2017,161.606491
5/9/2017,159.665848
6/9/2017,159.498367
7/9/2017,158.858032
8/9/2017,156.267227
11/9/2017,159.094467
12/9/2017,158.46402
13/9/2017,157.272018
14/9/2017,155.92244
15/9/2017,157.498611
18/9/2017,156.306625
19/9/2017,156.365723
20/9/2017,153.745377
21/9/2017,151.10527
22/9/2017,149.627625
25/9/2017,148.307571
26/9/2017,150.859009
27/9/2017,151.93277
28/9/2017,150.996918
29/9/2017,151.824387
2/10/2017,151.519028
3/10/2017,152.179031
4/10/2017,151.193924
5/10/2017,153.07547
6/10/2017,152.986816
9/10/2017,153.518768
10/10/2017,153.577866
11/10/2017,154.218216
12/10/2017,153.676392
13/10/2017,154.651642
16/10/2017,157.498611
17/10/2017,158.079819
18/10/2017,157.380386
19/10/2017,153.656693
20/10/2017,153.922668
23/10/2017,153.843857
24/10/2017,154.76001
25/10/2017,154.080307
26/10/2017,155.065399
27/10/2017,160.621384
30/10/2017,164.236725
31/10/2017,166.522171
1/11/2017,164.40419
2/11/2017,165.606018
3/11/2017,169.930634
6/11/2017,171.654556
7/11/2017,172.206223
8/11/2017,173.614929
9/11/2017,173.2603
10/11/2017,172.686859
13/11/2017,171.994812
14/11/2017,169.394669
15/11/2017,167.160339
16/11/2017,169.15741
17/11/2017,168.218185
20/11/2017,168.05011
21/11/2017,171.174255
22/11/2017,172.973587
24/11/2017,172.983475
27/11/2017,172.113464
28/11/2017,171.105042
29/11/2017,167.555801
30/11/2017,169.898895
1/12/2017,169.107971
4/12/2017,167.872177
5/12/2017,167.713974
6/12/2017,167.091141
7/12/2017,167.397629
8/12/2017,167.447037
11/12/2017,170.709595
12/12/2017,169.750595
13/12/2017,170.314117
14/12/2017,170.264694
15/12/2017,171.994812
18/12/2017,174.417007
19/12/2017,172.55835
20/12/2017,172.370514
21/12/2017,173.023026
22/12/2017,173.023026
26/12/2017,168.633423
27/12/2017,168.663101
28/12/2017,169.13765
