Date,AAPL,AMZN,GOOG,MSFT
2/13/2017,130.253418,836.530029,819.23999,62.49802
2/14/2017,131.944016,836.390015,820.450012,62.731186
2/15/2017,132.422836,842.700012,818.97998,62.692322
2/16/2017,132.266495,844.140015,824.159973,62.682602
2/17/2017,132.628067,845.070007,828.070007,62.779758
2/21/2017,133.585724,856.440002,831.659973,62.653461
2/22/2017,133.986389,855.609985,830.76001,62.527164
2/23/2017,133.419601,852.190002,831.330017,62.779758
2/24/2017,133.546661,845.23999,828.640015,62.779758
2/27/2017,133.810471,848.640015,829.280029,62.400871
2/28/2017,133.86911,845.039978,823.210022,62.157986
3/1/2017,136.605331,853.080017,835.23999,63.090652
3/2/2017,135.79425,848.909973,830.630005,62.187134
3/3/2017,136.595566,849.880005,829.080017,62.420296
3/6/2017,136.165573,846.609985,827.780029,62.43972
3/7/2017,136.341476,846.02002,831.909973,62.566029
3/8/2017,135.833344,850.5,835.369995,63.139221
3/9/2017,135.520599,853,838.679993,62.886627
3/10/2017,135.970139,852.460022,843.25,63.080929
3/13/2017,136.028748,854.590027,845.539978,62.867195
3/14/2017,135.823547,852.530029,845.619995,62.575741
3/15/2017,137.260071,852.969971,847.200012,62.906059
3/16/2017,137.484818,853.419983,848.780029,62.799194
3/17/2017,136.800797,852.309998,852.119995,63.022644
3/20/2017,138.237305,856.969971,848.400024,63.080929
3/21/2017,136.65419,843.200012,830.460022,62.381435
3/22/2017,138.198212,848.059998,829.590027,63.178082
3/23/2017,137.709579,847.380005,817.580017,63.022644
3/24/2017,137.435974,845.609985,814.429993,63.129513
3/27/2017,137.670532,846.820007,819.51001,63.24609
3/28/2017,140.523987,856,820.919983,63.430676
3/29/2017,140.8367,874.320007,831.409973,63.605545
3/30/2017,140.651016,876.340027,831.5,63.838726
3/31/2017,140.387177,886.539978,829.559998,63.98444
4/3/2017,140.426254,891.51001,838.549988,63.683281
4/4/2017,141.471878,906.830017,834.570007,63.858162
4/5/2017,140.738983,909.280029,831.409973,63.692989
4/6/2017,140.387177,898.280029,827.880005,63.858162
4/7/2017,140.074463,894.880005,824.669983,63.809586
4/10/2017,139.908325,907.039978,824.72998,63.663845
4/11/2017,138.403427,902.359985,823.349976,63.615269
4/12/2017,138.56955,896.22998,824.320007,63.372387
4/13/2017,137.836624,884.669983,823.559998,63.100357
4/17/2017,138.598862,901.98999,837.169983,63.615269
4/18/2017,137.9832,903.780029,836.820007,63.52784
4/19/2017,137.475052,899.200012,838.210022,63.187805
4/20/2017,139.194962,902.059998,841.650024,63.634701
4/21/2017,139.028854,898.530029,843.190002,64.509064
4/24/2017,140.36763,907.409973,862.76001,65.606888
4/25/2017,141.23735,907.619995,872.299988,65.985786
4/26/2017,140.406723,909.289978,871.72998,65.898346
4/27/2017,140.514191,918.380005,874.25,66.325813
4/28/2017,140.37738,924.98999,905.960022,66.510399
5/1/2017,143.240646,948.22998,912.570007,67.433357
5/2/2017,144.149475,946.940002,916.440002,67.326485
5/3/2017,143.709702,941.030029,927.039978,67.112755
5/4/2017,143.191772,937.530029,931.659973,66.850433
5/5/2017,145.566422,934.150024,927.130005,67.035027
5/8/2017,149.524139,949.039978,934.299988,66.976738
5/9/2017,150.481842,952.820007,932.169983,67.073891
5/10/2017,149.768448,948.950012,928.780029,67.336197
5/11/2017,151.063705,947.619995,930.599976,66.510399
5/12/2017,153.173401,961.349976,932.219971,66.432678
5/15/2017,152.780899,957.969971,937.080017,66.481255
5/16/2017,152.555237,966.070007,943,67.819885
5/17/2017,147.433075,944.76001,919.619995,65.93409
5/18/2017,149.680145,958.48999,930.23999,66.158813
5/19/2017,150.190384,959.840027,934.01001,66.139282
5/22/2017,151.102982,970.669983,941.859985,66.881851
5/23/2017,150.916519,971.539978,948.820007,67.106606
5/24/2017,150.465149,980.349976,954.960022,67.194534
5/25/2017,150.985199,993.380005,969.539978,68.02507
5/26/2017,150.730072,995.780029,971.469971,68.357269
5/30/2017,150.788956,996.700012,975.880005,68.796974
5/31/2017,149.896011,994.619995,964.859985,68.240021
6/1/2017,150.308136,995.950012,966.950012,68.494064
6/2/2017,152.535599,1006.72998,975.599976,70.116043
6/5/2017,151.044067,1011.340027,983.679993,70.624123
6/6/2017,151.554321,1003,976.570007,70.85862
6/7/2017,152.457092,1010.070007,980.940002,70.731613
6/8/2017,152.084213,1010.27002,983.409973,70.301682
6/9/2017,146.186874,978.309998,949.830017,68.709023
6/12/2017,142.693649,964.909973,942.900024,68.181396
6/13/2017,143.84169,980.789978,953.400024,69.031464
6/14/2017,142.438507,976.469971,950.76001,68.660172
6/15/2017,141.584808,964.169983,942.309998,68.298653
6/16/2017,139.602707,987.710022,939.780029,68.396362
6/19/2017,143.596375,995.169983,957.369995,69.246429
6/20/2017,142.291321,992.590027,950.630005,68.308418
6/21/2017,143.135193,1002.22998,959.450012,68.660172
6/22/2017,142.899704,1001.299988,957.090027,68.650406
6/23/2017,143.537506,1003.73999,965.590027,69.578636
6/26/2017,143.086136,993.97998,952.27002,68.914223
6/27/2017,141.035309,976.780029,927.330017,67.624458
6/28/2017,143.095947,990.330017,940.48999,68.200951
6/29/2017,140.986252,975.929993,917.789978,66.920952
6/30/2017,141.319901,968,908.72998,67.350868
7/3/2017,140.809631,953.659973,898.700012,66.608284
7/5/2017,141.388565,971.400024,911.710022,67.497437
7/6/2017,140.054062,965.140015,906.690002,66.999115
7/7/2017,141.476883,978.76001,918.590027,67.868729
7/10/2017,142.340378,996.469971,928.799988,68.376823
7/11/2017,142.801575,994.130005,930.090027,68.386589
7/12/2017,143.007645,1006.51001,943.830017,69.52002
7/13/2017,144.999573,1000.630005,947.159973,70.125801
7/14/2017,146.245743,1001.809998,955.98999,71.112671
7/17/2017,146.756012,1010.039978,953.419983,71.669609
7/18/2017,147.266281,1024.449951,965.400024,71.620766
7/19/2017,148.188644,1026.869995,970.890015,72.167931
7/20/2017,147.521393,1028.699951,968.150024,72.519676
7/21/2017,147.452713,1025.670044,972.919983,72.099533
7/24/2017,149.238586,1038.949951,980.340027,71.913887
7/25/2017,149.876404,1039.869995,950.700012,72.490372
7/26/2017,150.582916,1052.800049,947.799988,72.353577
7/27/2017,147.737274,1046,934.090027,71.483971
7/28/2017,146.697144,1020.039978,941.530029,71.366714
7/31/2017,145.941574,987.780029,930.5,71.0345
8/1/2017,147.236847,996.190002,930.830017,70.917267
8/2/2017,154.193909,995.890015,930.390015,70.604591
8/3/2017,152.65332,986.919983,923.650024,70.497116
8/4/2017,153.457947,987.580017,927.960022,71.014961
8/7/2017,155.832596,992.27002,929.359985,70.741386
8/8/2017,157.078781,989.840027,926.789978,71.122452
8/9/2017,158.040405,982.01001,922.900024,70.809776
8/10/2017,153.006531,956.919983,907.23999,69.774063
8/11/2017,155.134338,967.98999,914.390015,70.839088
8/14/2017,157.46907,983.299988,922.669983,71.904114
8/15/2017,159.192978,982.73999,922.219971,71.923759
8/16/2017,158.552673,978.179993,926.960022,72.346153
8/17/2017,155.508698,960.570007,910.97998,71.118286
8/18/2017,155.154068,958.469971,910.669983,71.206688
8/21/2017,154.868378,953.289978,906.659973,70.872696
8/22/2017,157.400101,966.900024,924.690002,71.864822
8/23/2017,157.597107,958,927,71.43261
8/24/2017,156.89769,952.450012,921.280029,71.403145
8/25/2017,157.478897,945.26001,915.890015,71.53083
8/28/2017,159.064911,946.02002,913.809998,71.540665
8/29/2017,160.48349,954.059998,921.289978,71.756775
8/30/2017,160.916916,967.590027,929.570007,72.699776
8/31/2017,161.557236,980.599976,939.330017,73.446312
9/1/2017,161.606491,978.25,937.340027,72.63102
9/5/2017,159.665848,965.27002,928.450012,72.306847
9/6/2017,159.498367,967.799988,927.809998,72.100578
9/7/2017,158.858032,979.469971,935.950012,73.023933
9/8/2017,156.267227,965.900024,926.5,72.670311
9/11/2017,159.094467,977.960022,929.080017,73.436501
9/12/2017,158.46402,982.580017,932.070007,73.357918
9/13/2017,157.272018,999.599976,935.090027,73.878525
9/14/2017,155.92244,992.210022,925.109985,73.446312
9/15/2017,157.498611,986.789978,920.289978,73.976761
9/18/2017,156.306625,974.190002,915,73.829422
9/19/2017,156.365723,969.859985,921.809998,74.104462
9/20/2017,153.745377,973.210022,931.580017,73.613312
9/21/2017,151.10527,964.650024,932.450012,72.896225
9/22/2017,149.627625,955.099976,928.530029,73.092697
9/25/2017,148.307571,939.789978,920.969971,71.963051
9/26/2017,150.859009,938.599976,924.859985,71.963051
9/27/2017,151.93277,950.869995,944.48999,72.54261
9/28/2017,150.996918,956.400024,949.5,72.562256
9/29/2017,151.824387,961.349976,959.109985,73.171272
10/2/2017,151.519028,959.190002,953.27002,73.289154
10/3/2017,152.179031,957.099976,957.789978,72.945351
10/4/2017,151.193924,965.450012,951.679993,73.367737
10/5/2017,153.07547,980.849976,969.960022,74.625076
10/6/2017,152.986816,989.580017,978.890015,74.654549
10/9/2017,153.518768,990.98999,977,74.939415
10/10/2017,153.577866,987.200012,972.599976,74.939415
10/11/2017,154.218216,995,989.25,75.067108
10/12/2017,153.676392,1000.929993,987.830017,75.754723
10/13/2017,154.651642,1002.940002,989.679993,76.118172
10/16/2017,157.498611,1006.340027,992,76.27533
10/17/2017,158.079819,1009.130005,992.179993,76.216393
10/18/2017,157.380386,997,992.809998,76.236046
10/19/2017,153.656693,986.609985,984.450012,76.530739
10/20/2017,153.922668,982.909973,988.200012,77.414795
10/23/2017,153.843857,966.299988,968.450012,77.434448
10/24/2017,154.76001,975.900024,970.539978,77.463921
10/25/2017,154.080307,972.909973,973.330017,77.237976
10/26/2017,155.065399,972.429993,972.559998,77.365685
10/27/2017,160.621384,1100.949951,1019.27002,82.326286
10/30/2017,164.236725,1110.849976,1017.109985,82.404861
10/31/2017,166.522171,1105.280029,1016.640015,81.707436
11/1/2017,164.40419,1103.680054,1025.5,81.707436
11/2/2017,165.606018,1094.219971,1025.579956,82.562035
11/3/2017,169.930634,1111.599976,1032.47998,82.650444
11/6/2017,171.654556,1120.660034,1025.900024,82.974594
11/7/2017,172.206223,1123.170044,1033.329956,82.778137
11/8/2017,173.614929,1132.880005,1039.849976,83.062996
11/9/2017,173.2603,1129.130005,1031.26001,82.601318
11/10/2017,172.686859,1125.349976,1028.069946,82.385223
11/13/2017,171.994812,1129.170044,1025.75,82.444153
11/14/2017,169.394669,1136.839966,1026,82.562035
11/15/2017,167.160339,1126.689941,1020.909973,81.920334
11/16/2017,169.15741,1137.290039,1032.5,82.137527
11/17/2017,168.218185,1129.880005,1019.090027,81.34774
11/20/2017,168.05011,1126.310059,1018.380005,81.476082
11/21/2017,171.174255,1139.48999,1034.48999,82.650887
11/22/2017,172.973587,1156.160034,1035.959961,82.048676
11/24/2017,172.983475,1186,1040.609985,82.196762
11/27/2017,172.113464,1195.829956,1054.209961,82.798973
11/28/2017,171.105042,1193.599976,1047.410034,83.796066
11/29/2017,167.555801,1161.27002,1021.659973,82.275734
11/30/2017,169.898895,1176.75,1021.409973,83.095139
12/1/2017,169.107971,1162.349976,1010.169983,83.18399
12/4/2017,167.872177,1133.949951,998.679993,80.044594
12/5/2017,167.713974,1141.569946,1005.150024,80.548073
12/6/2017,167.091141,1152.349976,1018.380005,81.722885
12/7/2017,167.397629,1159.790039,1030.930054,81.436584
12/8/2017,167.447037,1162,1037.050049,83.085274
12/11/2017,170.709595,1168.920044,1041.099976,84.141602
12/12/2017,169.750595,1165.079956,1040.47998,84.487129
12/13/2017,170.314117,1164.130005,1040.609985,84.260071
12/14/2017,170.264694,1174.26001,1049.150024,83.608505
12/15/2017,171.994812,1179.140015,1064.189941,85.740913
12/18/2017,174.417007,1190.579956,1077.140015,85.276909
12/19/2017,172.55835,1187.380005,1070.680054,84.73394
12/20/2017,172.370514,1177.619995,1064.949951,84.427887
12/21/2017,173.023026,1174.76001,1063.630005,84.40815
12/22/2017,173.023026,1168.359985,1060.119995,84.418022
12/26/2017,168.633423,1176.76001,1056.73999,84.309425
12/27/2017,168.663101,1182.26001,1049.369995,84.615471
12/28/2017,169.13765,1186.099976,1048.140015,84.625343
