16/7/2014,23523.2793,66.66,123.3327
17/7/2014,23520.86914,66.83,122.5389
18/7/2014,23454.78906,66.45,121.9436
21/7/2014,23387.14063,66.24,120.5545
22/7/2014,23782.10938,67.08,123.1343
23/7/2014,23971.86914,67.08,123.3327
24/7/2014,24141.5,67.62,123.5312
25/7/2014,24216.00977,68.42,123.928
28/7/2014,24428.63086,68.88,127.8969
29/7/2014,24640.5293,69.68,129.3852
30/7/2014,24732.21094,70.01,127.5
31/7/2014,24756.84961,69.93,127.4008
1/8/2014,24532.42969,69.3,127.2024
4/8/2014,24600.08008,68.71,128.1946
5/8/2014,24648.25977,69.97,132.4611
6/8/2014,24584.13086,69.76,131.8658
7/8/2014,24387.56055,69.01,127.3016
8/8/2014,24331.41016,68.63,128.7899
11/8/2014,24646.01953,68.84,131.2705
12/8/2014,24689.41016,68.55,132.2627
13/8/2014,24890.33984,69.17,132.1634
14/8/2014,24801.35938,69.38,129.0876
15/8/2014,24954.93945,70.26,129.286
18/8/2014,24955.46094,69.93,127.7977
19/8/2014,25122.94922,70.14,128.7899
20/8/2014,25159.75977,69.99,130.8736
21/8/2014,24994.09961,69.69,129.6829
22/8/2014,25112.23047,70.33,129.6829
25/8/2014,25166.91016,70.75,128.7899
26/8/2014,25074.5,70.5,128.393
27/8/2014,24918.75,70.03,127.4008
28/8/2014,24741,70.33,126.8055
29/8/2014,24742.06055,70.71,125.5156
1/9/2014,24752.08984,70.67,125.6148
2/9/2014,24749.01953,70.33,124.7218
3/9/2014,25317.94922,70.71,128.2938
4/9/2014,25297.91992,70.41,128.393
5/9/2014,25240.15039,70.67,127.3016
8/9/2014,25190.44922,70.12,125.1187
10/9/2014,24705.35938,69.52,121.0506
11/9/2014,24662.64063,69.86,121.249
12/9/2014,24595.32031,69.82,121.9436
15/9/2014,24356.99023,69.74,122.4397
16/9/2014,24136.00977,69.61,120.0584
17/9/2014,24376.41016,70.07,123.035
18/9/2014,24168.7207,69.99,121.9436
19/9/2014,24306.16016,71.17,124.2257
22/9/2014,23955.49023,70.62,120.1576
23/9/2014,23837.07031,70.03,117.9747
24/9/2014,23921.60938,69.57,117.5778
25/9/2014,23768.13086,69.48,116.9825
26/9/2014,23678.41016,69.44,115.5934
29/9/2014,23229.21094,68.21,114.7004
30/9/2014,22932.98047,67.24,114.6012
3/10/2014,23064.56055,66.48,115.0973
6/10/2014,23315.03906,66.86,118.7685
7/10/2014,23422.51953,66.82,118.6693
8/10/2014,23263.33008,66.9,117.5778
9/10/2014,23534.5293,67.45,116.9825
10/10/2014,23088.53906,66.27,114.7996
13/10/2014,23143.38086,66.1,113.5097
14/10/2014,23047.9707,66.44,112.5175
15/10/2014,23140.05078,66.44,113.5097
16/10/2014,22900.93945,65.64,112.1206
17/10/2014,23023.21094,65.85,111.823
20/10/2014,23070.25977,65.55,113.4105
21/10/2014,23088.58008,65.72,114.502
22/10/2014,23403.9707,66.27,118.3716
23/10/2014,23333.17969,66.59,118.6693
24/10/2014,23302.19922,66.55,118.5701
27/10/2014,23143.23047,66.85,117.181
28/10/2014,23520.35938,67.32,119.1654
29/10/2014,23819.86914,67.49,120.7529
30/10/2014,23702.03906,66.98,120.9514
31/10/2014,23998.06055,67.32,122.6382
3/11/2014,23915.9707,67.15,122.8366
4/11/2014,23845.66016,66.8,121.7452
5/11/2014,23695.61914,66.51,123.035
6/11/2014,23649.31055,66.68,122.6382
7/11/2014,23550.24023,66.55,122.142
10/11/2014,23744.69922,66.68,124.7218
11/11/2014,23808.2793,66.63,126.607
12/11/2014,23938.17969,67.02,128.1946
13/11/2014,24019.93945,66.76,128.4922
14/11/2014,24087.38086,66.46,130.8736
17/11/2014,23797.08008,66.21,128.0954
18/11/2014,23529.16992,65.91,124.821
19/11/2014,23373.31055,65.78,123.4319
20/11/2014,23349.64063,65.61,124.7218
21/11/2014,23437.11914,65.31,123.2335
24/11/2014,23893.14063,65.82,124.5234
25/11/2014,23843.91016,65.78,123.7296
26/11/2014,24111.98047,66.55,124.7218
27/11/2014,24004.2793,66.21,124.1265
28/11/2014,23987.44922,65.78,123.035
1/12/2014,23367.44922,64.97,119.3638
2/12/2014,23654.30078,65.22,118.6693
3/12/2014,23428.61914,65.35,116.7841
4/12/2014,23832.56055,65.87,117.2802
5/12/2014,24002.64063,65.78,117.9747
8/12/2014,24047.66992,66.04,117.6771
9/12/2014,23485.83008,65.4,114.8989
10/12/2014,23524.51953,65.27,114.6012
11/12/2014,23312.53906,64.71,112.5175
12/12/2014,23249.19922,64.16,112.8152
15/12/2014,23027.84961,63.26,111.0292
16/12/2014,22670.5,61.98,107.1596
17/12/2014,22585.83984,61.94,104.4806
18/12/2014,22832.21094,61.6,111.0292
19/12/2014,23116.63086,62.66,114.7996
22/12/2014,23408.57031,63.26,112.1206
23/12/2014,23333.68945,63.39,111.9222
24/12/2014,23349.33984,63.39,111.823
29/12/2014,23773.17969,63.99,112.5175
30/12/2014,23501.09961,63.26,112.4183
31/12/2014,23605.03906,63.18,111.6245
2/1/2015,23721.30078,63.18,111.9222
5/1/2015,23721.32031,62.24,112.6168
6/1/2015,23485.41016,61.26,119.0662
7/1/2015,23681.25977,60.61,123.4319
8/1/2015,23835.5293,60.79,126.3094
9/1/2015,23919.94922,60.7,126.2101
12/1/2015,24026.46094,60.7,126.1109
13/1/2015,24215.9707,60.87,126.8055
14/1/2015,24112.59961,60.49,125.0195
15/1/2015,24350.91016,60.27,125.9125
16/1/2015,24103.51953,59.93,120.9514
19/1/2015,23738.49023,59.72,122.0428
20/1/2015,23951.16016,59.93,123.1343
21/1/2015,24352.58008,60.27,127.6985
22/1/2015,24522.63086,61.38,130.5759
23/1/2015,24850.44922,62.41,131.6673
26/1/2015,24909.90039,61.98,135.9339
27/1/2015,24807.2793,62.58,134.9417
28/1/2015,24861.81055,62.32,135.8346
29/1/2015,24595.84961,61.72,133.5526
30/1/2015,24507.05078,61.85,130.9728
2/2/2015,24484.74023,60.83,134.7432
3/2/2015,24554.7793,61.04,134.0487
4/2/2015,24679.75977,61.81,132.858
5/2/2015,24765.49023,61.64,134.1479
6/2/2015,24679.39063,62.19,133.1557
9/2/2015,24521,62.15,131.5681
10/2/2015,24528.09961,61.34,131.965
11/2/2015,24315.01953,59.97,130.5759
12/2/2015,24422.15039,60.44,128.5915
13/2/2015,24682.53906,61.26,129.1868
